<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2026.04.28	17:45:00	4599.156	4600.567	4594.103	4594.810	2228	0	280
2026.04.28	18:00:00	4594.866	4598.614	4592.169	4595.949	1971	0	280
2026.04.28	18:15:00	4595.961	4600.691	4595.961	4599.021	2605	0	280
2026.04.28	18:30:00	4599.101	4599.302	4593.411	4597.570	1771	0	280
2026.04.28	18:45:00	4597.560	4598.763	4593.211	4594.403	1648	0	280
2026.04.28	19:00:00	4594.461	4598.591	4593.755	4595.769	1798	0	280
2026.04.28	19:15:00	4595.767	4597.177	4593.640	4596.292	1704	0	280
2026.04.28	19:30:00	4596.072	4600.035	4594.703	4598.612	1705	0	280
2026.04.28	19:45:00	4598.362	4599.426	4593.424	4595.752	2201	0	280
2026.04.28	20:00:00	4595.696	4598.554	4594.850	4597.526	1337	0	280
2026.04.28	20:15:00	4597.542	4598.231	4591.063	4592.932	1214	0	280
2026.04.28	20:30:00	4592.753	4595.437	4592.448	4593.320	932	0	280
2026.04.28	20:45:00	4593.371	4596.594	4592.958	4596.512	767	0	280
2026.04.28	22:00:00	4598.249	4599.548	4594.374	4596.268	1036	0	280
2026.04.28	22:15:00	4596.262	4597.271	4595.080	4595.644	663	0	280
2026.04.28	22:30:00	4595.994	4597.161	4593.117	4593.525	648	0	280
2026.04.28	22:45:00	4593.779	4595.314	4592.604	4593.931	755	0	280
2026.04.28	23:00:00	4593.920	4594.447	4589.220	4590.765	910	0	280
2026.04.28	23:15:00	4591.059	4592.864	4590.189	4592.045	806	0	280
2026.04.28	23:30:00	4591.970	4593.538	4587.817	4589.692	1050	0	280
2026.04.28	23:45:00	4589.689	4596.163	4588.805	4595.783	1215	0	280
2026.04.29	00:00:00	4595.847	4610.425	4594.916	4607.523	3783	0	280
2026.04.29	00:15:00	4607.584	4607.768	4598.848	4600.181	2348	0	280
2026.04.29	00:30:00	4599.954	4604.864	4599.477	4603.482	1706	0	280
2026.04.29	00:45:00	4603.501	4604.019	4596.088	4600.048	2210	0	280
2026.04.29	01:00:00	4599.985	4600.474	4575.763	4582.465	8002	0	280
2026.04.29	01:15:00	4582.699	4586.462	4579.298	4580.466	3572	0	280
2026.04.29	01:30:00	4580.318	4591.345	4578.763	4590.184	4477	0	280
2026.04.29	01:45:00	4590.242	4591.541	4580.343	4584.590	3388	0	280
2026.04.29	02:00:00	4584.635	4602.614	4584.635	4601.043	3569	0	280
2026.04.29	02:15:00	4600.820	4604.081	4598.186	4599.274	2508	0	280
2026.04.29	02:30:00	4599.336	4601.881	4595.751	4596.703	2438	0	280
2026.04.29	02:45:00	4597.013	4601.256	4592.099	4593.490	2709	0	280
2026.04.29	03:00:00	4593.552	4603.107	4592.713	4601.723	2463	0	280
2026.04.29	03:15:00	4601.690	4603.343	4597.144	4598.883	1974	0	280
2026.04.29	03:30:00	4598.610	4598.771	4592.368	4593.908	1268	0	280
2026.04.29	03:45:00	4593.843	4596.329	4592.083	4595.214	1481	0	280
2026.04.29	04:00:00	4595.274	4603.335	4595.112	4600.627	1413	0	280
2026.04.29	04:15:00	4600.953	4602.091	4597.280	4601.825	1445	0	280
2026.04.29	04:30:00	4601.589	4605.720	4601.488	4601.966	1569	0	280
2026.04.29	04:45:00	4601.969	4605.725	4601.969	4604.641	1209	0	280
2026.04.29	05:00:00	4604.696	4607.815	4600.529	4601.173	1769	0	280
2026.04.29	05:15:00	4601.180	4602.527	4600.314	4601.229	511	0	280
2026.04.29	06:30:00	4585.864	4586.844	4584.591	4584.994	405	0	280
2026.04.29	06:45:00	4585.012	4586.880	4581.176	4584.361	2182	0	280
2026.04.29	07:00:00	4584.280	4588.940	4576.690	4578.746	3003	0	280
2026.04.29	07:15:00	4578.702	4581.244	4569.400	4575.037	3164	0	280
2026.04.29	07:30:00	4575.277	4578.728	4568.891	4570.215	3408	0	280
2026.04.29	07:45:00	4570.577	4572.382	4567.205	4567.971	3056	0	280
2026.04.29	08:00:00	4568.064	4573.457	4564.340	4565.412	4221	0	280
2026.04.29	08:15:00	4565.354	4571.346	4565.354	4566.468	2861	0	280
2026.04.29	08:30:00	4566.382	4568.730	4557.167	4568.126	3449	0	280
2026.04.29	08:45:00	4568.071	4576.548	4568.071	4573.273	2497	0	280
2026.04.29	09:00:00	4573.334	4575.684	4570.499	4573.749	2030	0	280
2026.04.29	09:15:00	4573.679	4580.752	4565.549	4565.864	2590	0	280
2026.04.29	09:30:00	4565.803	4569.542	4558.782	4559.101	3389	0	280
2026.04.29	09:45:00	4559.156	4562.025	4551.478	4555.831	3982	0	280
2026.04.29	10:00:00	4555.586	4568.218	4554.874	4567.741	2310	0	280
2026.04.29	10:15:00	4568.096	4573.326	4567.719	4571.540	2341	0	280
2026.04.29	10:30:00	4571.601	4576.571	4566.141	4566.543	2228	0	280
2026.04.29	10:45:00	4566.481	4570.713	4564.076	4569.972	2172	0	280
2026.04.29	11:00:00	4569.742	4571.948	4565.240	4567.837	2856	0	280
2026.04.29	11:15:00	4567.898	4570.241	4563.992	4564.802	2211	0	280
2026.04.29	11:30:00	4564.718	4571.880	4563.551	4567.049	2352	0	280
2026.04.29	11:45:00	4566.813	4566.813	4559.323	4561.880	2328	0	280
2026.04.29	12:00:00	4561.476	4568.289	4560.606	4564.603	2268	0	280
2026.04.29	12:15:00	4564.659	4568.888	4559.220	4559.476	2985	0	280
2026.04.29	12:30:00	4559.420	4559.580	4550.988	4557.497	3618	0	280
2026.04.29	12:45:00	4557.736	4560.015	4541.417	4544.976	4097	0	280
2026.04.29	13:00:00	4545.031	4553.462	4545.031	4549.655	4804	0	280
2026.04.29	13:15:00	4549.643	4551.646	4534.356	4537.654	5544	0	280
2026.04.29	13:30:00	4537.712	4539.618	4513.314	4514.847	8745	0	280
2026.04.29	13:45:00	4514.851	4529.813	4510.111	4521.818	6546	0	280
2026.04.29	14:00:00	4521.873	4528.318	4517.704	4525.862	7176	0	280
2026.04.29	14:15:00	4525.814	4537.794	4524.203	4533.275	6040	0	280
2026.04.29	14:30:00	4533.333	4542.779	4530.904	4538.578	4515	0	280
2026.04.29	14:45:00	4538.868	4540.617	4531.965	4539.129	4182	0	280
2026.04.29	15:00:00	4539.073	4546.910	4536.207	4537.816	5058	0	280
2026.04.29	15:15:00	4537.881	4546.540	4536.271	4543.427	4519	0	280
2026.04.29	15:30:00	4543.360	4556.339	4540.200	4553.257	5284	0	280
2026.04.29	15:45:00	4553.214	4558.715	4541.959	4547.873	7570	0	280
2026.04.29	16:00:00	4547.815	4565.047	4546.842	4558.878	4535	0	280
2026.04.29	16:15:00	4558.939	4564.285	4557.132	4560.332	3437	0	280
2026.04.29	16:30:00	4560.276	4560.276	4545.772	4550.141	4460	0	280
2026.04.29	16:45:00	4550.493	4551.490	4543.164	4545.288	2935	0	280
2026.04.29	17:00:00	4545.639	4552.296	4542.639	4550.436	3033	0	280
2026.04.29	17:15:00	4550.426	4554.408	4545.892	4547.299	4237	0	280
2026.04.29	17:30:00	4547.355	4548.558	4542.672	4544.569	3025	0	280
2026.04.29	17:45:00	4544.861	4547.448	4541.452	4547.448	3231	0	280
2026.04.29	18:00:00	4547.219	4552.639	4525.297	4525.592	7971	0	280
2026.04.29	18:15:00	4525.661	4539.699	4524.880	4532.691	6325	0	280
2026.04.29	18:30:00	4532.758	4540.686	4520.382	4520.549	11725	0	280
2026.04.29	18:45:00	4520.605	4541.108	4517.978	4537.838	7696	0	280
2026.04.29	19:00:00	4537.916	4548.901	4533.072	4547.533	5832	0	280
2026.04.29	19:15:00	4547.463	4550.524	4541.095	4542.959	4348	0	280
2026.04.29	19:30:00	4542.900	4544.854	4537.678	4539.438	3598	0	280
2026.04.29	19:45:00	4539.461	4549.957	4539.236	4547.024	3305	0	280
2026.04.29	20:00:00	4546.797	4553.402	4542.587	4546.436	5960	0	280
2026.04.29	20:15:00	4546.492	4548.119	4541.320	4543.351	3740	0	280
2026.04.29	20:30:00	4543.295	4546.789	4542.342	4543.949	2069	0	280
2026.04.29	20:45:00	4543.875	4544.840	4541.315	4543.688	1717	0	280
2026.04.29	22:00:00	4542.801	4548.769	4539.166	4546.052	1272	0	280
2026.04.29	22:15:00	4546.147	4550.838	4546.147	4549.230	1348	0	280
2026.04.29	22:30:00	4549.186	4552.217	4547.254	4548.148	1148	0	280
2026.04.29	22:45:00	4548.442	4552.526	4547.789	4552.223	1139	0	280
2026.04.29	23:00:00	4551.958	4554.135	4550.352	4553.196	1098	0	280
2026.04.29	23:15:00	4553.141	4555.283	4549.412	4551.473	1158	0	280
2026.04.29	23:30:00	4551.483	4554.948	4551.240	4554.273	1011	0	280
2026.04.29	23:45:00	4554.275	4562.107	4554.144	4561.586	1475	0	280
2026.04.30	00:00:00	4561.628	4568.583	4557.825	4558.180	4464	0	280
2026.04.30	00:15:00	4558.238	4564.409	4556.222	4563.331	4112	0	280
2026.04.30	00:30:00	4563.388	4566.986	4562.082	4566.749	2346	0	280
2026.04.30	00:45:00	4566.805	4574.236	4566.366	4569.670	2670	0	280
2026.04.30	01:00:00	4569.613	4571.162	4564.484	4568.582	3995	0	280
2026.04.30	01:15:00	4568.638	4580.922	4565.807	4579.584	3144	0	280
2026.04.30	01:30:00	4579.641	4581.440	4571.002	4576.343	4123	0	280
2026.04.30	01:45:00	4576.067	4582.393	4573.988	4579.095	3058	0	280
2026.04.30	02:00:00	4579.118	4581.916	4574.759	4579.550	2492	0	280
2026.04.30	02:15:00	4579.564	4580.824	4571.608	4573.106	2126	0	280
2026.04.30	02:30:00	4573.229	4574.040	4560.277	4562.491	5465	0	280
2026.04.30	02:45:00	4562.338	4565.325	4559.683	4564.693	2703	0	280
2026.04.30	03:00:00	4564.638	4568.904	4562.565	4564.739	2556	0	280
2026.04.30	03:15:00	4564.796	4566.933	4562.625	4563.046	1884	0	280
2026.04.30	03:30:00	4563.403	4563.929	4557.605	4561.583	2307	0	280
2026.04.30	03:45:00	4561.501	4561.673	4555.692	4556.038	1849	0	280
2026.04.30	04:00:00	4556.115	4556.577	4550.852	4555.196	2414	0	280
2026.04.30	04:15:00	4555.189	4557.028	4545.656	4547.385	2340	0	280
2026.04.30	04:30:00	4547.299	4547.808	4540.773	4544.439	2765	0	280
2026.04.30	04:45:00	4544.465	4549.310	4541.898	4542.193	2246	0	280
2026.04.30	05:00:00	4542.128	4553.655	4541.973	4553.076	2836	0	280
2026.04.30	05:15:00	4553.131	4559.062	4551.695	4555.497	2123	0	280
2026.04.30	05:30:00	4555.556	4566.692	4553.958	4564.038	2897	0	280
2026.04.30	05:45:00	4563.756	4569.721	4562.253	4562.698	2306	0	280
2026.04.30	06:00:00	4562.727	4567.569	4560.273	4565.853	4473	0	280
2026.04.30	06:15:00	4566.208	4571.057	4563.411	4569.276	2899	0	280
2026.04.30	06:30:00	4569.333	4578.495	4569.328	4574.900	3267	0	280
2026.04.30	06:45:00	4574.970	4591.600	4574.467	4589.276	2704	0	280
2026.04.30	07:00:00	4589.338	4595.732	4586.164	4591.401	3517	0	280
2026.04.30	07:15:00	4591.765	4593.753	4584.672	4591.316	2508	0	280
2026.04.30	07:30:00	4591.250	4598.055	4587.878	4596.879	2319	0	280
2026.04.30	07:45:00	4596.523	4605.564	4593.273	4598.219	2480	0	280
2026.04.30	08:00:00	4598.278	4629.767	4597.207	4618.623	7596	0	280
2026.04.30	08:15:00	4618.561	4620.692	4611.990	4617.393	3976	0	280
2026.04.30	08:30:00	4617.319	4621.010	4613.541	4615.081	3814	0	280
2026.04.30	08:45:00	4615.157	4619.176	4614.007	4616.335	2726	0	280
2026.04.30	09:00:00	4616.497	4620.240	4614.253	4618.647	3247	0	280
2026.04.30	09:15:00	4618.566	4626.573	4615.363	4625.431	3587	0	280
2026.04.30	09:30:00	4625.371	4631.614	4618.334	4619.371	5475	0	280
2026.04.30	09:45:00	4619.431	4627.048	4618.009	4624.969	2586	0	280
2026.04.30	10:00:00	4625.037	4629.397	4623.487	4626.593	2806	0	280
2026.04.30	10:15:00	4626.653	4644.203	4625.972	4643.828	3587	0	280
2026.04.30	10:30:00	4643.616	4647.042	4634.174	4636.809	5560	0	280
2026.04.30	10:45:00	4636.867	4640.008	4633.873	4639.633	3438	0	280
2026.04.30	11:00:00	4639.640	4645.878	4635.858	4636.150	4269	0	280
2026.04.30	11:15:00	4636.211	4643.592	4630.461	4637.541	5185	0	280
2026.04.30	11:30:00	4637.426	4637.714	4626.749	4629.530	4722	0	280
2026.04.30	11:45:00	4629.434	4635.205	4627.907	4629.945	2981	0	280
2026.04.30	12:00:00	4630.005	4637.587	4629.343	4635.505	2661	0	280
2026.04.30	12:15:00	4635.712	4637.288	4628.408	4629.800	3846	0	280
2026.04.30	12:30:00	4629.525	4636.095	4624.819	4625.662	4275	0	280
2026.04.30	12:45:00	4625.716	4639.890	4624.539	4639.469	3897	0	280
2026.04.30	13:00:00	4639.411	4644.333	4634.318	4640.790	5360	0	280
2026.04.30	13:15:00	4640.852	4646.143	4632.729	4633.624	4509	0	280
2026.04.30	13:30:00	4633.690	4634.555	4620.176	4625.272	7995	0	280
2026.04.30	13:45:00	4625.338	4625.465	4610.401	4610.988	7735	0	280
2026.04.30	14:00:00	4610.603	4625.689	4609.092	4620.298	10205	0	280
2026.04.30	14:15:00	4620.142	4626.080	4616.232	4622.792	10376	0	280
2026.04.30	14:30:00	4622.726	4622.726	4610.515	4617.840	10058	0	280
2026.04.30	14:45:00	4617.915	4623.864	4617.005	4619.810	6035	0	280
2026.04.30	15:00:00	4619.751	4623.950	4614.856	4619.787	5745	0	280
2026.04.30	15:15:00	4619.730	4624.485	4615.475	4623.155	4715	0	280
2026.04.30	15:30:00	4622.891	4625.484	4613.243	4615.325	4089	0	280
2026.04.30	15:45:00	4615.263	4617.053	4611.255	4615.385	2915	0	280
2026.04.30	16:00:00	4615.443	4617.453	4609.782	4611.763	2665	0	280
2026.04.30	16:15:00	4611.820	4611.932	4605.575	4607.753	2849	0	280
2026.04.30	16:30:00	4608.117	4613.734	4607.055	4609.237	2531	0	280
2026.04.30	16:45:00	4608.883	4617.736	4605.138	4607.527	3673	0	280
2026.04.30	17:00:00	4607.334	4619.911	4607.334	4615.673	3508	0	280
2026.04.30	17:15:00	4615.907	4620.801	4612.888	4617.922	3000	0	280
2026.04.30	17:30:00	4617.848	4621.798	4614.741	4617.834	3377	0	280
2026.04.30	17:45:00	4617.977	4619.924	4615.103	4616.631	1798	0	280
2026.04.30	18:00:00	4616.624	4624.602	4616.624	4620.413	2579	0	280
2026.04.30	18:15:00	4620.633	4625.171	4619.947	4620.549	2034	0	280
2026.04.30	18:30:00	4620.783	4623.512	4618.963	4620.723	1979	0	280
2026.04.30	18:45:00	4620.714	4624.990	4620.054	4622.542	1752	0	280
2026.04.30	19:00:00	4622.460	4627.510	4622.005	4624.169	2241	0	280
2026.04.30	19:15:00	4624.147	4625.371	4616.707	4617.869	1920	0	280
2026.04.30	19:30:00	4617.938	4623.025	4615.057	4622.363	1754	0	280
2026.04.30	19:45:00	4622.427	4623.320	4614.408	4617.032	2610	0	280
2026.04.30	20:00:00	4617.091	4620.387	4615.647	4616.354	2438	0	280
2026.04.30	20:15:00	4616.370	4619.408	4615.679	4616.539	1148	0	280
2026.04.30	20:30:00	4616.609	4618.483	4615.442	4617.463	1201	0	280
2026.04.30	20:45:00	4617.367	4622.063	4616.756	4620.680	893	0	280
2026.04.30	22:00:00	4627.631	4632.771	4625.076	4631.421	952	0	280
2026.04.30	22:15:00	4631.146	4631.457	4628.811	4630.984	981	0	280
2026.04.30	22:30:00	4631.250	4631.995	4626.947	4631.951	1202	0	280
2026.04.30	22:45:00	4632.004	4632.069	4628.447	4630.440	1190	0	280
2026.04.30	23:00:00	4630.506	4631.698	4628.114	4629.890	1043	0	280
2026.04.30	23:15:00	4629.891	4632.106	4629.253	4630.864	869	0	280
2026.04.30	23:30:00	4630.817	4634.073	4630.467	4631.387	1006	0	280
2026.04.30	23:45:00	4631.311	4632.985	4626.348	4626.348	1335	0	280
2026.05.01	00:00:00	4626.569	4631.035	4620.725	4622.422	3046	0	280
2026.05.01	00:15:00	4622.344	4628.342	4620.999	4623.601	2484	0	280
2026.05.01	00:30:00	4623.869	4624.914	4618.324	4620.821	2223	0	280
2026.05.01	00:45:00	4620.560	4625.061	4619.409	4619.755	1994	0	280
2026.05.01	01:00:00	4619.837	4620.989	4615.508	4618.191	2451	0	280
2026.05.01	01:15:00	4618.133	4618.850	4613.734	4616.069	1704	0	280
2026.05.01	01:30:00	4616.004	4621.889	4615.901	4620.114	1839	0	280
2026.05.01	01:45:00	4620.009	4622.039	4618.791	4620.996	1558	0	280
2026.05.01	02:00:00	4620.912	4634.606	4619.835	4631.034	1982	0	280
2026.05.01	02:15:00	4631.024	4636.157	4628.489	4629.551	1971	0	280
2026.05.01	02:30:00	4629.287	4631.000	4623.823	4624.393	1776	0	280
2026.05.01	02:45:00	4624.327	4624.585	4616.368	4619.171	2192	0	280
2026.05.01	03:00:00	4619.114	4621.135	4617.588	4620.711	1598	0	280
2026.05.01	03:15:00	4620.458	4626.706	4620.446	4626.217	1335	0	280
2026.05.01	03:30:00	4626.263	4631.892	4625.330	4626.331	2133	0	280
2026.05.01	03:45:00	4626.051	4628.041	4625.573	4626.779	1498	0	280
2026.05.01	04:00:00	4626.846	4628.892	4619.783	4621.857	2230	0	280
2026.05.01	04:15:00	4621.855	4623.449	4617.343	4617.754	1457	0	280
2026.05.01	04:30:00	4617.759	4618.287	4612.151	4613.575	2133	0	280
2026.05.01	04:45:00	4613.540	4614.567	4609.075	4609.245	1455	0	280
2026.05.01	05:00:00	4609.302	4614.702	4607.356	4614.085	1739	0	280
2026.05.01	05:15:00	4614.085	4616.079	4611.454	4614.517	1319	0	280
2026.05.01	05:30:00	4614.458	4615.416	4609.318	4609.970	1876	0	280
2026.05.01	05:45:00	4609.975	4613.466	4602.803	4605.024	1943	0	280
2026.05.01	06:00:00	4605.027	4607.709	4600.920	4601.610	2685	0	280
2026.05.01	06:15:00	4601.622	4602.064	4593.360	4593.573	2158	0	280
2026.05.01	06:30:00	4593.312	4597.726	4590.681	4593.306	1999	0	280
2026.05.01	06:45:00	4593.329	4596.097	4591.033	4594.615	2732	0	280
2026.05.01	07:00:00	4594.548	4596.561	4589.487	4595.918	2565	0	280
2026.05.01	07:15:00	4596.016	4598.079	4585.060	4592.161	2504	0	280
2026.05.01	07:30:00	4592.401	4592.657	4583.695	4585.478	2182	0	280
2026.05.01	07:45:00	4585.149	4586.103	4575.944	4578.010	2446	0	280
2026.05.01	08:00:00	4578.359	4582.605	4573.116	4574.052	2594	0	280
2026.05.01	08:15:00	4573.986	4576.998	4566.368	4567.403	2387	0	280
2026.05.01	08:30:00	4567.370	4572.066	4565.945	4570.983	2232	0	280
2026.05.01	08:45:00	4570.809	4572.754	4564.928	4568.949	1920	0	280
2026.05.01	09:00:00	4569.007	4569.241	4564.213	4565.582	1978	0	280
2026.05.01	09:15:00	4565.572	4571.306	4564.487	4569.062	1928	0	280
2026.05.01	09:30:00	4569.298	4572.870	4567.559	4570.457	1658	0	280
2026.05.01	09:45:00	4570.117	4570.778	4559.766	4562.804	2257	0	280
2026.05.01	10:00:00	4562.517	4567.929	4561.319	4566.452	1561	0	280
2026.05.01	10:15:00	4566.461	4572.699	4566.461	4571.955	1358	0	280
2026.05.01	10:30:00	4571.953	4576.018	4567.343	4570.485	1686	0	280
2026.05.01	10:45:00	4570.430	4572.180	4566.024	4566.721	1489	0	280
2026.05.01	11:00:00	4566.779	4569.000	4562.472	4565.619	2032	0	280
2026.05.01	11:15:00	4565.563	4576.561	4564.600	4571.931	2031	0	280
2026.05.01	11:30:00	4571.574	4577.787	4570.190	4575.462	1885	0	280
2026.05.01	11:45:00	4575.407	4579.605	4572.649	4578.676	1873	0	280
2026.05.01	12:00:00	4578.718	4590.591	4574.949	4584.543	3527	0	280
2026.05.01	12:15:00	4584.773	4607.859	4582.695	4602.990	5479	0	280
2026.05.01	12:30:00	4603.054	4603.348	4588.966	4591.874	3616	0	280
2026.05.01	12:45:00	4591.705	4595.229	4589.441	4591.269	2885	0	280
2026.05.01	13:00:00	4590.915	4597.102	4589.593	4591.368	2884	0	280
2026.05.01	13:15:00	4591.429	4593.249	4586.502	4589.288	2652	0	280
2026.05.01	13:30:00	4589.343	4609.033	4586.483	4607.763	6564	0	280
2026.05.01	13:45:00	4607.830	4628.947	4598.781	4625.300	7273	0	280
2026.05.01	14:00:00	4625.033	4659.983	4625.033	4655.914	8671	0	280
2026.05.01	14:15:00	4655.976	4660.285	4643.836	4644.683	7828	0	280
2026.05.01	14:30:00	4644.755	4646.437	4630.299	4633.322	7292	0	280
2026.05.01	14:45:00	4633.380	4635.284	4627.222	4631.857	5387	0	280
2026.05.01	15:00:00	4632.016	4636.727	4618.991	4636.727	6072	0	280
2026.05.01	15:15:00	4636.664	4640.523	4633.906	4636.298	3954	0	280
2026.05.01	15:30:00	4636.354	4644.733	4635.165	4643.701	3921	0	280
2026.05.01	15:45:00	4643.467	4648.103	4632.676	4643.336	5171	0	280
2026.05.01	16:00:00	4642.971	4645.527	4637.941	4642.606	3020	0	280
2026.05.01	16:15:00	4642.544	4650.023	4637.634	4637.997	5395	0	280
2026.05.01	16:30:00	4638.059	4641.534	4633.913	4638.741	3758	0	280
2026.05.01	16:45:00	4638.672	4643.018	4636.586	4639.048	2539	0	280
2026.05.01	17:00:00	4638.985	4642.609	4637.564	4639.753	2357	0	280
2026.05.01	17:15:00	4639.798	4640.162	4630.896	4631.918	2709	0	280
2026.05.01	17:30:00	4631.859	4632.325	4626.622	4628.231	2365	0	280
2026.05.01	17:45:00	4628.288	4635.085	4627.185	4629.639	2554	0	280
2026.05.01	18:00:00	4629.706	4630.624	4615.542	4615.914	2602	0	280
2026.05.01	18:15:00	4615.839	4623.514	4613.658	4623.126	2545	0	280
2026.05.01	18:30:00	4623.042	4624.538	4616.181	4622.097	2808	0	280
2026.05.01	18:45:00	4622.063	4625.964	4619.915	4624.396	1842	0	280
2026.05.01	19:00:00	4624.183	4626.574	4620.577	4626.110	1788	0	280
2026.05.01	19:15:00	4626.429	4627.788	4624.178	4624.178	1485	0	280
2026.05.01	19:30:00	4624.453	4624.722	4611.209	4611.755	2480	0	280
2026.05.01	19:45:00	4611.948	4615.393	4608.820	4610.826	2620	0	280
2026.05.01	20:00:00	4610.733	4612.816	4606.924	4611.283	1795	0	280
2026.05.01	20:15:00	4611.057	4616.173	4609.632	4613.403	1477	0	280
2026.05.01	20:30:00	4613.461	4615.201	4610.103	4613.904	1412	0	280
2026.05.01	20:45:00	4613.603	4617.123	4612.442	4613.386	1315	0	280
